,Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
849,China,Super League,2017,15/07/2017,12:35,Beijing Guoan,Guizhou Zhicheng,2,0,H,1.66,3.87,5.76,1.7,3.87,5.76,1.63,3.65,5.16
850,China,Super League,2017,15/07/2017,12:35,Guangzhou Evergrande,Shandong Luneng,2,1,H,1.56,4.45,5.83,1.67,4.45,6.0,1.56,4.05,5.24
851,China,Super League,2017,15/07/2017,12:35,Hebei,Chongqing Liangjiang Athletic,1,2,A,1.65,3.99,5.55,1.7,4.14,5.9,1.62,3.76,5.08
852,China,Super League,2017,15/07/2017,12:35,Liaoning,Henan Songshan Longmen,1,2,A,3.18,3.47,2.31,3.35,3.47,2.39,3.06,3.25,2.24
853,China,Super League,2017,16/07/2017,08:30,Changchun Yatai,Guangzhou R&F,3,2,H,2.07,3.58,3.66,2.3,3.62,3.66,2.08,3.39,3.29
854,China,Super League,2017,16/07/2017,12:35,Tianjin Quanjian,Shanghai Shenhua,3,0,H,2.07,3.62,3.61,2.14,3.81,4.13,1.97,3.56,3.44
855,China,Super League,2017,22/07/2017,12:35,Chongqing Liangjiang Athletic,Tianjin Jinmen Tiger,2,1,H,2.0,3.43,4.1,2.05,3.52,4.1,1.96,3.31,3.73
856,China,Super League,2017,22/07/2017,12:35,Guizhou Zhicheng,Hebei,4,3,H,2.69,3.29,2.79,2.95,3.46,2.82,2.62,3.11,2.64
857,China,Super League,2017,22/07/2017,12:35,Jiangsu Suning,Liaoning,4,0,H,1.45,4.85,7.17,1.46,5.0,8.0,1.41,4.6,6.65
858,China,Super League,2017,22/07/2017,12:35,Shandong Luneng,Changchun Yatai,3,2,H,1.79,3.79,4.72,1.8,4.05,5.1,1.72,3.69,4.39
859,China,Super League,2017,22/07/2017,12:35,Shanghai SIPG,Guangzhou Evergrande,2,2,D,2.28,3.88,2.96,2.35,3.88,3.14,2.24,3.52,2.83
860,China,Super League,2017,23/07/2017,12:35,Guangzhou R&F,Yanbian,6,2,H,1.24,6.8,12.15,1.29,6.8,12.17,1.22,6.11,10.23
861,China,Super League,2017,23/07/2017,12:35,Henan Songshan Longmen,Tianjin Quanjian,1,1,D,2.91,3.32,2.56,2.91,3.4,2.7,2.77,3.17,2.46
862,China,Super League,2017,23/07/2017,12:35,Shanghai Shenhua,Beijing Guoan,1,2,A,2.51,3.58,2.8,2.56,3.58,2.85,2.43,3.34,2.69
863,China,Super League,2017,28/07/2017,12:35,Henan Songshan Longmen,Beijing Guoan,0,2,A,3.02,3.25,2.56,3.2,3.4,2.6,2.86,3.11,2.42
864,China,Super League,2017,29/07/2017,09:00,Yanbian,Tianjin Quanjian,0,2,A,10.39,5.83,1.3,10.39,5.83,1.4,8.04,5.01,1.32
865,China,Super League,2017,29/07/2017,12:35,Chongqing Liangjiang Athletic,Jiangsu Suning,1,2,A,5.54,4.34,1.6,5.54,4.34,1.95,4.68,3.87,1.64
866,China,Super League,2017,29/07/2017,12:35,Guangzhou R&F,Guangzhou Evergrande,4,2,H,3.18,3.76,2.2,3.53,3.9,2.21,3.05,3.63,2.09
867,China,Super League,2017,29/07/2017,12:35,Shanghai Shenhua,Hebei,3,2,H,2.32,3.65,3.02,2.32,3.7,3.28,2.19,3.46,2.98
868,China,Super League,2017,30/07/2017,12:35,Liaoning,Changchun Yatai,1,0,H,1.53,4.84,5.75,1.58,5.0,7.08,1.44,4.67,5.77
869,China,Super League,2017,30/07/2017,12:35,Shandong Luneng,Shanghai SIPG,2,1,H,2.49,3.75,2.73,2.65,3.75,3.0,2.36,3.48,2.68
870,China,Super League,2017,05/08/2017,12:35,Beijing Guoan,Shandong Luneng,2,2,D,1.91,3.75,4.08,2.08,3.75,4.08,1.94,3.49,3.59
871,China,Super League,2017,05/08/2017,12:35,Guangzhou Evergrande,Tianjin Jinmen Tiger,3,0,H,1.24,6.36,13.85,1.25,7.2,16.0,1.22,6.04,10.88
872,China,Super League,2017,05/08/2017,12:35,Guizhou Zhicheng,Chongqing Liangjiang Athletic,1,0,H,2.04,3.57,3.78,2.28,3.6,3.78,2.09,3.34,3.32
873,China,Super League,2017,05/08/2017,12:35,Hebei,Yanbian,3,0,H,1.24,6.41,13.86,1.26,7.5,13.86,1.22,6.01,11.07
874,China,Super League,2017,05/08/2017,12:35,Jiangsu Suning,Henan Songshan Longmen,2,2,D,2.04,3.65,3.69,2.04,3.8,5.5,1.81,3.53,4.18
875,China,Super League,2017,05/08/2017,12:35,Shanghai Shenhua,Changchun Yatai,1,1,D,1.7,4.2,4.76,1.76,4.3,4.82,1.68,3.93,4.34
876,China,Super League,2017,06/08/2017,12:35,Guangzhou R&F,Liaoning,4,1,H,1.58,4.46,5.55,1.6,4.6,6.13,1.54,4.19,5.16
877,China,Super League,2017,06/08/2017,12:35,Shanghai SIPG,Tianjin Quanjian,0,0,D,1.52,4.81,5.84,1.55,5.1,6.4,1.49,4.42,5.43
878,China,Super League,2017,09/08/2017,09:00,Yanbian,Tianjin Jinmen Tiger,3,1,H,3.73,3.75,2.0,4.0,3.84,2.03,3.68,3.51,1.91
879,China,Super League,2017,09/08/2017,12:35,Chongqing Liangjiang Athletic,Shandong Luneng,1,0,H,3.08,3.55,2.34,3.3,3.6,2.45,2.93,3.37,2.26
880,China,Super League,2017,09/08/2017,12:35,Guangzhou R&F,Jiangsu Suning,4,2,H,1.94,3.81,3.88,1.96,4.06,4.2,1.88,3.7,3.64
881,China,Super League,2017,09/08/2017,12:35,Henan Songshan Longmen,Changchun Yatai,0,2,A,2.38,3.34,3.17,2.41,3.54,3.25,2.28,3.2,3.03
882,China,Super League,2017,09/08/2017,12:35,Shanghai Shenhua,Guizhou Zhicheng,0,3,A,1.97,3.63,3.96,1.97,3.8,4.3,1.85,3.65,3.76
883,China,Super League,2017,10/08/2017,12:35,Hebei,Shanghai SIPG,2,2,D,3.06,3.76,2.26,3.3,3.82,2.33,2.97,3.55,2.15
884,China,Super League,2017,10/08/2017,12:35,Liaoning,Guangzhou Evergrande,0,3,A,13.35,7.2,1.22,15.0,8.2,1.24,11.42,6.58,1.19
885,China,Super League,2017,10/08/2017,12:35,Tianjin Quanjian,Beijing Guoan,2,2,D,2.38,3.42,3.11,2.41,3.82,3.22,2.25,3.3,3.0
886,China,Super League,2017,12/08/2017,12:35,Shandong Luneng,Shanghai Shenhua,5,0,H,1.32,5.74,9.64,1.47,5.95,10.02,1.29,5.35,8.62
887,China,Super League,2017,13/08/2017,08:30,Guizhou Zhicheng,Guangzhou R&F,2,0,H,2.52,3.63,2.76,2.75,3.8,2.9,2.45,3.51,2.61
888,China,Super League,2017,13/08/2017,09:00,Changchun Yatai,Yanbian,1,1,D,1.51,4.48,6.64,1.54,4.92,7.2,1.46,4.36,6.03
889,China,Super League,2017,13/08/2017,12:35,Beijing Guoan,Liaoning,4,0,H,1.13,9.83,21.48,1.22,12.0,41.0,1.1,8.87,19.64
890,China,Super League,2017,13/08/2017,12:35,Guangzhou Evergrande,Henan Songshan Longmen,2,1,H,1.28,6.03,11.63,1.33,6.9,14.0,1.25,5.63,9.78
891,China,Super League,2017,13/08/2017,12:35,Shanghai SIPG,Chongqing Liangjiang Athletic,3,2,H,1.32,5.74,9.44,1.35,6.0,11.0,1.28,5.39,8.79
892,China,Super League,2017,14/08/2017,12:35,Tianjin Jinmen Tiger,Hebei,0,2,A,2.92,3.35,2.54,3.67,3.54,2.54,2.94,3.22,2.31
893,China,Super League,2017,19/08/2017,09:00,Yanbian,Jiangsu Suning,0,4,A,5.55,4.23,1.62,5.75,4.23,1.68,4.94,3.9,1.62
894,China,Super League,2017,19/08/2017,10:30,Guizhou Zhicheng,Shanghai SIPG,2,1,H,2.75,3.66,2.51,3.15,3.68,2.56,2.78,3.38,2.36
895,China,Super League,2017,19/08/2017,12:35,Hebei,Beijing Guoan,2,0,H,2.76,3.51,2.58,2.8,3.51,2.78,2.62,3.24,2.53
896,China,Super League,2017,19/08/2017,12:35,Liaoning,Tianjin Jinmen Tiger,1,1,D,3.08,3.5,2.36,3.23,3.61,2.7,2.91,3.41,2.26
897,China,Super League,2017,19/08/2017,12:35,Shanghai Shenhua,Guangzhou Evergrande,0,3,A,16.05,7.99,1.18,17.0,8.25,1.44,11.76,6.75,1.2
898,China,Super League,2017,20/08/2017,09:00,Changchun Yatai,Tianjin Quanjian,1,1,D,2.43,3.55,2.93,2.62,3.55,3.2,2.31,3.33,2.89
899,China,Super League,2017,20/08/2017,12:35,Guangzhou R&F,Shandong Luneng,1,1,D,2.69,3.73,2.53,2.75,3.8,2.86,2.54,3.51,2.5
900,China,Super League,2017,20/08/2017,12:35,Henan Songshan Longmen,Chongqing Liangjiang Athletic,0,0,D,2.34,3.33,3.25,2.46,3.42,3.4,2.25,3.19,3.09
901,China,Super League,2017,08/09/2017,12:35,Guangzhou Evergrande,Changchun Yatai,3,1,H,1.41,5.0,8.08,1.44,5.2,8.4,1.38,4.69,7.02
902,China,Super League,2017,09/09/2017,12:35,Shandong Luneng,Jiangsu Suning,0,0,D,1.63,4.14,5.54,1.66,4.42,5.75,1.61,3.91,4.94
903,China,Super League,2017,09/09/2017,12:35,Shanghai SIPG,Tianjin Jinmen Tiger,3,1,H,1.37,5.26,8.8,1.41,6.1,10.5,1.34,5.14,7.71
904,China,Super League,2017,10/09/2017,12:35,Beijing Guoan,Yanbian,4,4,D,,,,1.1,16.67,56.0,1.05,12.21,29.81
905,China,Super League,2017,10/09/2017,12:35,Chongqing Liangjiang Athletic,Liaoning,2,0,H,1.63,4.34,5.19,1.66,4.45,5.5,1.58,4.15,4.85
906,China,Super League,2017,10/09/2017,12:35,Hebei,Guangzhou R&F,2,1,H,1.86,3.91,4.12,1.93,4.0,4.12,1.85,3.67,3.77
907,China,Super League,2017,10/09/2017,12:35,Shanghai Shenhua,Henan Songshan Longmen,1,2,A,2.29,3.58,3.13,2.34,3.75,3.35,2.16,3.47,3.04
908,China,Super League,2017,10/09/2017,12:35,Tianjin Quanjian,Guizhou Zhicheng,3,1,H,1.83,3.68,4.62,2.06,3.72,4.62,1.84,3.49,4.02
909,China,Super League,2017,15/09/2017,12:35,Tianjin Jinmen Tiger,Changchun Yatai,1,5,A,1.88,3.83,4.1,1.93,3.92,5.75,1.81,3.59,4.01
910,China,Super League,2017,16/09/2017,12:35,Guangzhou R&F,Beijing Guoan,2,1,H,3.33,3.72,2.14,3.33,3.84,2.33,3.12,3.53,2.11
911,China,Super League,2017,16/09/2017,12:35,Liaoning,Hebei,1,2,A,11.8,6.56,1.25,15.0,6.19,1.33,9.33,5.58,1.26
912,China,Super League,2017,16/09/2017,12:35,Shandong Luneng,Yanbian,1,1,D,1.16,8.94,17.18,1.18,10.15,23.0,1.12,8.19,16.49
913,China,Super League,2017,16/09/2017,12:35,Shanghai SIPG,Shanghai Shenhua,6,1,H,1.44,5.16,6.83,1.5,5.5,7.1,1.44,4.74,5.8
914,China,Super League,2017,16/09/2017,12:35,Tianjin Quanjian,Chongqing Liangjiang Athletic,2,1,H,1.28,5.95,12.12,1.3,6.8,14.0,1.23,5.79,10.96
915,China,Super League,2017,17/09/2017,12:35,Guizhou Zhicheng,Henan Songshan Longmen,2,1,H,1.88,3.69,4.35,1.95,3.8,4.35,1.82,3.57,4.06
916,China,Super League,2017,17/09/2017,12:35,Jiangsu Suning,Guangzhou Evergrande,2,2,D,3.33,3.72,2.12,3.75,4.0,2.12,3.25,3.59,2.02
917,China,Super League,2017,19/09/2017,12:35,Shanghai Shenhua,Shandong Luneng,0,0,D,4.82,4.08,1.72,4.95,4.4,1.77,4.44,3.89,1.67
918,China,Super League,2017,22/09/2017,12:35,Beijing Guoan,Shanghai SIPG,0,1,A,2.48,3.82,2.71,2.6,3.95,2.8,2.38,3.6,2.62
919,China,Super League,2017,22/09/2017,12:35,Chongqing Liangjiang Athletic,Guangzhou Evergrande,2,2,D,6.51,4.93,1.47,6.7,5.0,1.5,6.02,4.64,1.44
920,China,Super League,2017,23/09/2017,08:30,Yanbian,Liaoning,1,0,H,2.15,3.86,3.25,2.3,3.86,3.3,2.14,3.6,2.98
921,China,Super League,2017,23/09/2017,12:35,Jiangsu Suning,Guizhou Zhicheng,0,1,A,1.91,3.85,3.99,2.12,3.9,4.0,1.92,3.6,3.56
922,China,Super League,2017,23/09/2017,12:35,Shanghai Shenhua,Guangzhou R&F,3,1,H,2.89,3.84,2.34,2.94,3.9,2.38,2.78,3.61,2.27
923,China,Super League,2017,23/09/2017,12:35,Tianjin Jinmen Tiger,Tianjin Quanjian,4,1,H,3.72,3.67,2.03,3.94,3.8,2.05,3.54,3.51,1.95
924,China,Super League,2017,24/09/2017,08:30,Changchun Yatai,Hebei,0,0,D,3.38,3.65,2.15,3.44,3.8,2.21,3.15,3.49,2.09
925,China,Super League,2017,24/09/2017,12:35,Henan Songshan Longmen,Shandong Luneng,2,1,H,3.43,3.49,2.19,3.43,3.55,2.3,3.14,3.35,2.17
926,China,Super League,2017,27/09/2017,12:35,Tianjin Jinmen Tiger,Guizhou Zhicheng,3,1,H,2.45,3.5,2.93,2.47,3.7,3.08,2.33,3.41,2.83
927,China,Super League,2017,28/09/2017,12:35,Jiangsu Suning,Tianjin Quanjian,1,0,H,2.64,3.59,2.64,2.66,3.62,2.75,2.48,3.4,2.57
928,China,Super League,2017,13/10/2017,12:35,Guangzhou Evergrande,Yanbian,4,3,H,1.18,8.29,15.55,1.2,8.79,18.1,1.16,7.35,13.72
929,China,Super League,2017,14/10/2017,08:30,Liaoning,Shanghai SIPG,3,3,D,7.91,5.98,1.35,8.41,6.13,1.37,7.07,5.41,1.33
930,China,Super League,2017,14/10/2017,12:35,Guizhou Zhicheng,Changchun Yatai,2,3,A,1.94,3.68,4.04,2.09,3.68,4.33,1.91,3.45,3.72
931,China,Super League,2017,14/10/2017,12:35,Hebei,Jiangsu Suning,3,2,H,1.71,4.03,4.96,1.77,4.04,5.05,1.67,3.81,4.57
932,China,Super League,2017,14/10/2017,12:35,Tianjin Quanjian,Shandong Luneng,0,0,D,2.59,3.48,2.77,2.64,3.55,3.0,2.47,3.33,2.64
933,China,Super League,2017,15/10/2017,12:35,Guangzhou R&F,Henan Songshan Longmen,3,2,H,2.02,4.1,3.39,2.02,4.48,3.75,1.92,3.83,3.37
934,China,Super League,2017,15/10/2017,12:35,Shanghai Shenhua,Tianjin Jinmen Tiger,1,2,A,3.14,3.96,2.15,3.45,3.96,2.35,3.09,3.7,2.05
935,China,Super League,2017,20/10/2017,12:35,Shandong Luneng,Liaoning,3,1,H,1.25,6.81,10.55,1.27,7.2,12.0,1.22,6.41,9.77
936,China,Super League,2017,21/10/2017,08:30,Yanbian,Henan Songshan Longmen,1,2,A,2.29,3.85,2.96,2.45,3.86,3.18,2.26,3.56,2.83
937,China,Super League,2017,21/10/2017,12:35,Tianjin Quanjian,Hebei,2,1,H,2.53,3.5,2.82,2.64,3.58,2.94,2.4,3.33,2.73
938,China,Super League,2017,22/10/2017,08:30,Changchun Yatai,Jiangsu Suning,3,1,H,2.29,3.51,3.19,2.3,3.6,3.19,2.22,3.39,3.0
939,China,Super League,2017,22/10/2017,12:35,Chongqing Liangjiang Athletic,Shanghai Shenhua,1,1,D,2.09,3.89,3.34,2.15,3.89,3.4,2.05,3.65,3.15
940,China,Super League,2017,22/10/2017,12:35,Guangzhou Evergrande,Guizhou Zhicheng,5,1,H,1.22,7.71,11.61,1.25,7.71,12.0,1.2,6.86,10.71
941,China,Super League,2017,22/10/2017,12:35,Shanghai SIPG,Guangzhou R&F,1,2,A,1.63,4.93,4.55,1.66,5.1,5.4,1.59,4.53,4.37
942,China,Super League,2017,22/10/2017,12:35,Tianjin Jinmen Tiger,Beijing Guoan,2,0,H,2.08,3.57,3.65,2.15,3.74,3.65,2.04,3.44,3.36
943,China,Super League,2017,25/10/2017,12:35,Beijing Guoan,Chongqing Liangjiang Athletic,1,0,H,2.14,3.81,3.28,2.14,4.0,3.9,1.93,3.7,3.45
944,China,Super League,2017,29/10/2017,07:00,Changchun Yatai,Chongqing Liangjiang Athletic,3,1,H,1.49,4.83,6.38,1.49,4.85,7.33,1.42,4.57,6.37
945,China,Super League,2017,29/10/2017,07:00,Guangzhou R&F,Tianjin Jinmen Tiger,3,2,H,1.28,6.6,9.75,1.32,6.6,12.0,1.27,5.94,8.53
946,China,Super League,2017,29/10/2017,07:00,Guizhou Zhicheng,Shandong Luneng,3,0,H,4.93,3.78,1.76,4.93,3.9,1.82,4.31,3.69,1.73
947,China,Super League,2017,29/10/2017,07:00,Hebei,Guangzhou Evergrande,3,0,H,1.74,4.31,4.42,1.8,4.35,4.56,1.7,4.05,4.06
948,China,Super League,2017,29/10/2017,07:00,Henan Songshan Longmen,Shanghai SIPG,2,4,A,3.69,3.96,1.95,3.8,3.96,1.98,3.51,3.72,1.9
949,China,Super League,2017,29/10/2017,07:00,Jiangsu Suning,Beijing Guoan,1,0,H,1.84,4.05,4.1,1.9,4.05,4.45,1.78,3.79,3.98
950,China,Super League,2017,29/10/2017,07:00,Shanghai Shenhua,Yanbian,5,1,H,1.39,5.34,7.71,1.43,5.34,8.5,1.36,4.93,7.0
951,China,Super League,2017,29/10/2017,07:00,Tianjin Quanjian,Liaoning,4,1,H,,,,1.13,10.5,27.6,1.1,8.39,18.51
952,China,Super League,2017,04/11/2017,07:00,Beijing Guoan,Changchun Yatai,1,2,A,,,,1.62,4.5,5.75,1.56,4.13,4.97
953,China,Super League,2017,04/11/2017,07:00,Chongqing Liangjiang Athletic,Guangzhou R&F,0,2,A,,,,3.4,4.09,2.29,2.8,3.78,2.16
954,China,Super League,2017,04/11/2017,07:00,Guangzhou Evergrande,Tianjin Quanjian,1,2,A,,,,3.4,4.1,2.31,2.96,3.72,2.09
955,China,Super League,2017,04/11/2017,07:00,Liaoning,Shanghai Shenhua,1,4,A,,,,8.5,5.0,1.56,5.31,4.56,1.49
956,China,Super League,2017,04/11/2017,07:00,Shandong Luneng,Hebei,5,4,H,,,,5.4,4.4,1.75,4.64,4.08,1.61
957,China,Super League,2017,04/11/2017,07:00,Shanghai SIPG,Jiangsu Suning,2,3,A,,,,1.5,5.9,8.0,1.35,5.26,6.52
958,China,Super League,2017,04/11/2017,07:00,Tianjin Jinmen Tiger,Henan Songshan Longmen,1,0,H,,,,1.43,5.4,9.2,1.36,4.84,7.23
959,China,Super League,2017,04/11/2017,07:00,Yanbian,Guizhou Zhicheng,3,0,H,,,,4.15,4.2,2.02,3.42,3.79,1.89
960,China,Super League,2018,02/03/2018,11:35,Guangzhou Evergrande,Guangzhou R&F,4,5,A,1.69,4.33,4.73,1.72,4.64,5.25,1.64,4.14,4.54
961,China,Super League,2018,02/03/2018,11:35,Henan Songshan Longmen,Tianjin Quanjian,0,4,A,3.53,3.36,2.21,4.33,3.55,2.21,3.47,3.28,2.07
962,China,Super League,2018,02/03/2018,11:35,Shanghai Shenhua,Changchun Yatai,1,1,D,2.21,3.51,3.37,2.27,3.58,3.37,2.16,3.35,3.17
963,China,Super League,2018,03/03/2018,07:30,Chongqing Liangjiang Athletic,Beijing Renhe,1,0,H,2.44,3.24,3.16,2.44,3.3,3.5,2.3,3.13,3.11
964,China,Super League,2018,03/03/2018,11:35,Shanghai SIPG,Dalian Yifang F.C.,8,0,H,1.33,5.6,9.78,1.36,5.8,10.0,1.31,5.28,8.19
965,China,Super League,2018,03/03/2018,11:35,Tianjin Jinmen Tiger,Hebei,1,1,D,3.44,3.46,2.2,3.8,3.46,2.3,3.28,3.31,2.14
966,China,Super League,2018,04/03/2018,07:30,Guizhou Zhicheng,Jiangsu Suning,1,3,A,2.15,3.49,3.54,2.26,3.5,3.54,2.13,3.27,3.26
967,China,Super League,2018,04/03/2018,11:35,Shandong Luneng,Beijing Guoan,3,0,H,2.3,3.51,3.16,2.31,3.51,3.4,2.17,3.33,3.16
968,China,Super League,2018,09/03/2018,11:35,Guangzhou Evergrande,Changchun Yatai,5,0,H,1.51,4.48,6.81,1.52,5.15,9.0,1.45,4.47,6.3
969,China,Super League,2018,10/03/2018,07:30,Tianjin Quanjian,Beijing Renhe,1,2,A,1.62,4.06,5.87,1.66,4.22,6.0,1.59,3.82,5.32
970,China,Super League,2018,10/03/2018,11:35,Guangzhou R&F,Dalian Yifang F.C.,2,0,H,1.4,5.44,7.24,1.41,6.0,8.25,1.36,5.14,6.91
971,China,Super League,2018,10/03/2018,11:35,Shandong Luneng,Chongqing Liangjiang Athletic,2,0,H,1.5,4.43,7.03,1.54,4.43,7.5,1.47,4.2,6.27
972,China,Super League,2018,10/03/2018,11:35,Shanghai Shenhua,Shanghai SIPG,0,2,A,5.38,4.75,1.56,5.6,4.8,1.6,4.97,4.39,1.54
973,China,Super League,2018,11/03/2018,07:30,Guizhou Zhicheng,Hebei,2,3,A,3.39,3.61,2.16,3.46,3.61,2.38,3.17,3.4,2.14
974,China,Super League,2018,11/03/2018,11:35,Henan Songshan Longmen,Tianjin Jinmen Tiger,1,0,H,2.55,3.17,3.06,2.57,3.39,3.2,2.43,3.12,2.89
975,China,Super League,2018,11/03/2018,11:35,Jiangsu Suning,Beijing Guoan,1,2,A,2.42,3.37,3.07,2.44,3.45,3.32,2.28,3.26,3.0
976,China,Super League,2018,16/03/2018,11:35,Dalian Yifang F.C.,Beijing Guoan,0,3,A,2.99,3.46,2.43,3.94,3.78,2.47,2.92,3.36,2.29
977,China,Super League,2018,17/03/2018,07:30,Hebei,Shandong Luneng,1,2,A,2.36,3.5,3.07,2.44,3.6,3.25,2.31,3.37,2.9
978,China,Super League,2018,17/03/2018,11:35,Chongqing Liangjiang Athletic,Jiangsu Suning,4,1,H,3.02,3.37,2.46,3.1,3.43,2.46,2.92,3.27,2.34
979,China,Super League,2018,18/03/2018,07:30,Changchun Yatai,Beijing Renhe,1,1,D,2.16,3.28,3.74,2.18,3.4,3.9,2.07,3.23,3.51
980,China,Super League,2018,18/03/2018,07:30,Guangzhou R&F,Shanghai SIPG,2,5,A,3.07,4.1,2.15,3.22,4.24,2.17,2.95,3.9,2.08
981,China,Super League,2018,18/03/2018,11:35,Guangzhou Evergrande,Henan Songshan Longmen,1,0,H,1.26,6.56,11.5,1.27,7.1,13.0,1.21,6.27,10.96
982,China,Super League,2018,18/03/2018,11:35,Guizhou Zhicheng,Shanghai Shenhua,0,1,A,2.26,3.59,3.18,2.33,3.64,3.58,2.14,3.42,3.17
983,China,Super League,2018,18/03/2018,11:35,Tianjin Jinmen Tiger,Tianjin Quanjian,3,2,H,4.09,3.77,1.9,4.12,3.8,1.96,3.84,3.57,1.87
984,China,Super League,2018,30/03/2018,12:35,Shanghai SIPG,Chongqing Liangjiang Athletic,2,1,H,1.2,7.53,14.64,1.22,7.53,15.5,1.19,6.85,11.83
985,China,Super League,2018,30/03/2018,12:35,Tianjin Quanjian,Guangzhou Evergrande,0,1,A,3.23,4.13,2.07,3.4,4.13,2.1,3.16,3.82,2.01
986,China,Super League,2018,31/03/2018,08:30,Changchun Yatai,Guangzhou R&F,1,2,A,2.5,3.87,2.65,2.76,3.95,2.75,2.45,3.64,2.54
987,China,Super League,2018,31/03/2018,12:35,Beijing Guoan,Beijing Renhe,4,0,H,1.74,3.93,4.88,1.78,3.95,5.2,1.72,3.7,4.57
988,China,Super League,2018,31/03/2018,12:35,Henan Songshan Longmen,Dalian Yifang F.C.,1,1,D,2.22,3.35,3.49,2.27,3.39,3.54,2.18,3.23,3.28
989,China,Super League,2018,31/03/2018,12:35,Shanghai Shenhua,Hebei,4,2,H,3.04,3.36,2.45,3.2,3.43,2.52,2.96,3.28,2.31
990,China,Super League,2018,01/04/2018,08:30,Shandong Luneng,Guizhou Zhicheng,0,2,A,1.36,5.18,9.35,1.43,5.25,9.35,1.34,4.89,7.91
991,China,Super League,2018,01/04/2018,12:35,Jiangsu Suning,Tianjin Jinmen Tiger,2,1,H,1.99,3.51,4.04,2.12,3.75,4.5,1.96,3.44,3.61
992,China,Super League,2018,06/04/2018,12:35,Beijing Guoan,Tianjin Jinmen Tiger,1,1,D,1.47,4.57,7.5,1.5,4.8,7.7,1.44,4.42,6.59
993,China,Super League,2018,06/04/2018,12:35,Guangzhou R&F,Jiangsu Suning,0,2,A,1.81,4.25,4.08,1.86,4.37,4.68,1.76,4.1,3.79
994,China,Super League,2018,07/04/2018,08:30,Dalian Yifang F.C.,Chongqing Liangjiang Athletic,2,2,D,2.56,3.44,2.82,2.74,3.51,2.85,2.49,3.33,2.68
995,China,Super League,2018,07/04/2018,12:35,Hebei,Changchun Yatai,2,1,H,1.61,4.28,5.59,1.69,4.46,5.75,1.61,3.94,4.98
996,China,Super League,2018,08/04/2018,08:30,Beijing Renhe,Shanghai Shenhua,0,2,A,2.34,3.4,3.19,2.38,3.52,3.2,2.28,3.33,2.96
997,China,Super League,2018,08/04/2018,12:35,Guangzhou Evergrande,Shandong Luneng,1,0,H,1.67,4.11,5.24,1.77,4.12,5.25,1.67,3.88,4.6
998,China,Super League,2018,08/04/2018,12:35,Guizhou Zhicheng,Tianjin Quanjian,0,1,A,3.09,3.59,2.31,3.26,3.65,2.41,2.94,3.45,2.23
999,China,Super League,2018,08/04/2018,12:35,Henan Songshan Longmen,Shanghai SIPG,1,2,A,5.01,4.26,1.66,5.4,4.7,1.74,4.57,4.03,1.64
1000,China,Super League,2018,13/04/2018,11:00,Shanghai Shenhua,Guangzhou Evergrande,2,2,D,3.67,3.86,1.98,3.8,4.0,1.99,3.54,3.73,1.9
1001,China,Super League,2018,13/04/2018,12:35,Tianjin Quanjian,Jiangsu Suning,1,1,D,2.14,3.51,3.55,2.18,3.54,3.7,2.07,3.4,3.36
1002,China,Super League,2018,13/04/2018,13:00,Shanghai SIPG,Hebei,2,0,H,1.52,4.98,5.64,1.55,5.4,6.35,1.49,4.68,5.34
1003,China,Super League,2018,14/04/2018,08:30,Beijing Renhe,Guizhou Zhicheng,2,1,H,1.92,3.58,4.26,2.06,3.61,4.3,1.92,3.37,3.88
1004,China,Super League,2018,14/04/2018,08:30,Tianjin Jinmen Tiger,Guangzhou R&F,2,1,H,2.71,3.72,2.51,2.88,3.8,2.52,2.64,3.58,2.39
1005,China,Super League,2018,14/04/2018,12:35,Shandong Luneng,Dalian Yifang F.C.,2,0,H,1.43,4.82,7.62,1.45,5.0,8.0,1.4,4.63,6.94
1006,China,Super League,2018,15/04/2018,08:30,Changchun Yatai,Henan Songshan Longmen,3,0,H,1.88,3.62,4.44,1.89,3.74,4.82,1.81,3.52,4.22
1007,China,Super League,2018,15/04/2018,12:35,Chongqing Liangjiang Athletic,Beijing Guoan,3,3,D,3.71,3.54,2.07,4.0,3.58,2.21,3.42,3.39,2.04
1008,China,Super League,2018,20/04/2018,12:35,Henan Songshan Longmen,Chongqing Liangjiang Athletic,0,2,A,2.07,3.58,3.66,2.55,3.6,3.75,2.1,3.34,3.35
1009,China,Super League,2018,21/04/2018,08:30,Hebei,Beijing Renhe,0,0,D,1.68,3.93,5.4,1.75,4.0,5.5,1.68,3.77,4.66
1010,China,Super League,2018,21/04/2018,12:35,Guangzhou R&F,Shandong Luneng,2,4,A,2.53,3.74,2.69,2.66,3.8,2.81,2.45,3.54,2.6
1011,China,Super League,2018,21/04/2018,12:35,Guizhou Zhicheng,Changchun Yatai,2,5,A,2.7,3.23,2.82,2.71,3.4,2.9,2.53,3.22,2.68
1012,China,Super League,2018,22/04/2018,08:30,Dalian Yifang F.C.,Tianjin Quanjian,1,1,D,3.81,3.72,1.99,3.81,3.74,2.15,3.53,3.52,1.97
1013,China,Super League,2018,22/04/2018,11:00,Jiangsu Suning,Shanghai Shenhua,5,1,H,2.0,3.67,3.8,2.08,3.72,4.0,1.96,3.53,3.56
